order_id,order_date,category,product_name,quantity,unit_price,total_amount,state,customer_satisfaction,delivery_days
ORD-00286,2024-11-03,Toys,Toys_Product_25,4,96.59,386.36,Virginia,1,6
ORD-00287,2024-09-19,Clothing,Clothing_Product_33,1,120.17,120.17,California,3,3
ORD-00288,2024-08-09,Home & Kitchen,Home & Kitchen_Product_20,2,295.59,591.18,Florida,4,1
ORD-00289,2024-09-16,Electronics,Electronics_Product_23,2,641.28,1282.56,North Carolina,4,1
ORD-00290,2024-02-24,Electronics,Electronics_Product_42,2,1878.4,3756.8,Michigan,4,8
ORD-00291,2024-02-26,Toys,Toys_Product_36,1,11.28,11.28,New York,4,1
ORD-00292,2023-04-14,Sports,Sports_Product_24,3,262.81,788.43,Arizona,4,4
ORD-00293,2023-09-11,Clothing,Clothing_Product_24,2,198.15,396.3,New Jersey,3,7
ORD-00294,2023-08-15,Electronics,Electronics_Product_35,1,1796.67,1796.67,Pennsylvania,4,4
ORD-00295,2023-04-22,Sports,Sports_Product_1,1,246.79,246.79,Michigan,3,3
ORD-00296,2024-05-24,Clothing,Clothing_Product_48,3,45.23,135.69,Arizona,4,2
ORD-00297,2024-04-17,Electronics,Electronics_Product_44,4,1733.69,6934.76,Georgia,4,2
ORD-00298,2023-04-09,Home & Kitchen,Home & Kitchen_Product_9,2,335.1,670.2,New Jersey,3,4
ORD-00299,2023-06-02,Books,Books_Product_20,4,48.5,194.0,North Carolina,4,4
ORD-00300,2023-12-04,Beauty,Beauty_Product_20,2,81.28,162.56,Washington,3,6
ORD-00301,2024-12-06,Electronics,Electronics_Product_31,4,1652.42,6609.68,Virginia,4,3
ORD-00302,2023-06-12,Toys,Toys_Product_30,4,27.3,109.2,Virginia,3,1
ORD-00303,2024-12-20,Toys,Toys_Product_34,4,46.46,185.84,Pennsylvania,4,1
ORD-00304,2024-11-11,Home & Kitchen,Home & Kitchen_Product_14,1,373.7,373.7,Pennsylvania,4,4
ORD-00305,2023-06-10,Beauty,Beauty_Product_3,2,49.9,99.8,Washington,4,5
ORD-00306,2024-08-02,Electronics,Electronics_Product_10,4,479.18,1916.72,Ohio,4,4
ORD-00307,2024-02-02,Books,Books_Product_27,4,14.61,58.44,Washington,5,3
ORD-00308,2023-10-04,Clothing,Clothing_Product_4,4,174.58,698.32,North Carolina,4,7
ORD-00309,2024-05-18,Clothing,Clothing_Product_40,4,70.21,280.84,Washington,4,1
ORD-00310,2024-01-27,Beauty,Beauty_Product_49,2,6.83,13.66,New York,3,5
ORD-00311,2023-05-15,Books,Books_Product_43,2,5.44,10.88,New Jersey,2,3
ORD-00312,2023-07-14,Sports,Sports_Product_12,3,58.37,175.11,Georgia,4,5
ORD-00313,2024-02-05,Beauty,Beauty_Product_12,3,148.17,444.51,Washington,4,2
ORD-00314,2024-10-01,Beauty,Beauty_Product_35,1,62.53,62.53,New York,5,1
ORD-00315,2023-02-02,Clothing,Clothing_Product_42,2,120.07,240.14,Florida,4,6
ORD-00316,2024-11-18,Home & Kitchen,Home & Kitchen_Product_6,4,28.13,112.52,North Carolina,2,4
ORD-00317,2024-04-04,Electronics,Electronics_Product_7,4,679.48,2717.92,Ohio,4,1
ORD-00318,2024-04-14,Toys,Toys_Product_38,3,24.72,74.16,Texas,5,2
ORD-00319,2024-01-10,Beauty,Beauty_Product_37,4,21.53,86.12,California,5,5
ORD-00320,2023-01-22,Books,Books_Product_37,2,41.3,82.6,Arizona,4,3
ORD-00321,2024-10-31,Home & Kitchen,Home & Kitchen_Product_18,4,279.53,1118.12,Ohio,4,3
ORD-00322,2023-02-07,Electronics,Electronics_Product_13,2,1190.82,2381.64,North Carolina,5,2
ORD-00323,2023-08-18,Clothing,Clothing_Product_24,1,133.42,133.42,Washington,4,5
ORD-00324,2023-12-31,Electronics,Electronics_Product_47,2,1261.96,2523.92,Illinois,4,2
ORD-00325,2024-07-16,Electronics,Electronics_Product_26,1,1888.82,1888.82,Massachusetts,5,5
ORD-00326,2024-03-13,Home & Kitchen,Home & Kitchen_Product_4,4,148.42,593.68,Arizona,3,7
ORD-00327,2023-10-10,Clothing,Clothing_Product_2,4,124.55,498.2,New Jersey,2,2
ORD-00328,2023-01-27,Electronics,Electronics_Product_31,3,1310.3,3930.9,Virginia,3,5
ORD-00329,2023-08-14,Toys,Toys_Product_2,1,77.66,77.66,Texas,3,5
ORD-00330,2023-10-04,Electronics,Electronics_Product_38,1,945.72,945.72,Washington,4,3
ORD-00331,2024-08-31,Toys,Toys_Product_6,2,38.05,76.1,California,3,5
ORD-00332,2023-10-11,Toys,Toys_Product_38,1,41.98,41.98,Massachusetts,5,7
ORD-00333,2024-04-25,Clothing,Clothing_Product_16,4,75.18,300.72,Illinois,3,5
ORD-00334,2024-03-28,Electronics,Electronics_Product_21,3,1787.12,5361.36,Texas,2,1
ORD-00335,2024-10-20,Books,Books_Product_25,2,27.55,55.1,New Jersey,3,5
ORD-00336,2024-05-30,Clothing,Clothing_Product_29,1,114.61,114.61,North Carolina,4,7
ORD-00337,2024-06-30,Electronics,Electronics_Product_45,2,1518.58,3037.16,Pennsylvania,4,5
ORD-00338,2023-07-11,Clothing,Clothing_Product_14,3,121.68,365.04,Illinois,4,3
ORD-00339,2023-02-18,Clothing,Clothing_Product_28,1,63.97,63.97,Virginia,2,4
ORD-00340,2024-05-26,Books,Books_Product_27,1,35.39,35.39,Michigan,3,2
ORD-00341,2023-01-17,Electronics,Electronics_Product_42,1,1530.52,1530.52,Florida,3,5
ORD-00342,2023-06-21,Clothing,Clothing_Product_2,1,164.44,164.44,Michigan,5,7
ORD-00343,2023-08-08,Books,Books_Product_24,3,41.41,124.23,Florida,4,9
ORD-00344,2023-06-07,Books,Books_Product_11,1,24.44,24.44,Georgia,4,3
ORD-00345,2024-04-21,Electronics,Electronics_Product_10,4,143.75,575.0,New York,4,4
ORD-00346,2023-02-15,Toys,Toys_Product_15,4,92.06,368.24,Massachusetts,4,3
ORD-00347,2024-01-08,Books,Books_Product_5,3,42.47,127.41,New York,5,4
ORD-00348,2024-06-01,Electronics,Electronics_Product_23,3,619.89,1859.67,Ohio,3,2
ORD-00349,2023-04-09,Clothing,Clothing_Product_48,3,59.2,177.6,Massachusetts,4,5
ORD-00350,2023-02-06,Electronics,Electronics_Product_36,3,379.06,1137.18,Virginia,4,5
ORD-00351,2023-10-07,Home & Kitchen,Home & Kitchen_Product_25,4,106.33,425.32,Michigan,3,4
ORD-00352,2023-12-15,Home & Kitchen,Home & Kitchen_Product_37,1,83.57,83.57,Illinois,4,3
ORD-00353,2024-05-11,Home & Kitchen,Home & Kitchen_Product_41,4,463.01,1852.04,Texas,3,7
ORD-00354,2023-10-29,Home & Kitchen,Home & Kitchen_Product_9,1,120.88,120.88,Massachusetts,4,1
ORD-00355,2023-06-30,Toys,Toys_Product_33,1,26.51,26.51,New York,4,4
ORD-00356,2024-08-29,Electronics,Electronics_Product_19,2,525.05,1050.1,New Jersey,4,5
ORD-00357,2023-04-09,Beauty,Beauty_Product_12,4,70.01,280.04,New York,3,4
ORD-00358,2024-11-30,Home & Kitchen,Home & Kitchen_Product_33,2,469.05,938.1,Florida,4,6
ORD-00359,2023-04-26,Electronics,Electronics_Product_42,1,579.29,579.29,Washington,3,2
ORD-00360,2023-07-10,Books,Books_Product_16,4,33.2,132.8,New Jersey,4,4
ORD-00361,2023-09-10,Books,Books_Product_20,3,44.08,132.24,Michigan,4,5
ORD-00362,2023-06-10,Electronics,Electronics_Product_28,1,462.29,462.29,Florida,4,2
ORD-00363,2023-09-13,Beauty,Beauty_Product_33,4,116.65,466.6,Arizona,3,4
ORD-00364,2023-11-19,Home & Kitchen,Home & Kitchen_Product_30,2,146.78,293.56,North Carolina,3,7
ORD-00365,2023-05-08,Clothing,Clothing_Product_39,2,89.6,179.2,Virginia,5,5
ORD-00366,2023-01-18,Electronics,Electronics_Product_2,3,598.88,1796.64,Texas,4,3
ORD-00367,2024-07-19,Clothing,Clothing_Product_43,1,94.72,94.72,Massachusetts,5,6
ORD-00368,2024-07-23,Clothing,Clothing_Product_3,1,105.01,105.01,Washington,4,2
ORD-00369,2023-11-19,Electronics,Electronics_Product_49,1,1641.31,1641.31,Michigan,5,4
ORD-00370,2024-11-16,Sports,Sports_Product_21,4,189.21,756.84,Florida,3,8
ORD-00371,2024-09-17,Electronics,Electronics_Product_43,2,1305.25,2610.5,Massachusetts,3,1
ORD-00372,2023-10-15,Electronics,Electronics_Product_8,2,1036.79,2073.58,New York,5,3
ORD-00373,2024-10-24,Electronics,Electronics_Product_42,4,1282.63,5130.52,Washington,5,1
ORD-00374,2024-09-30,Clothing,Clothing_Product_16,1,37.65,37.65,Ohio,4,6
ORD-00375,2023-06-04,Clothing,Clothing_Product_5,4,50.04,200.16,California,4,2
ORD-00376,2024-05-04,Clothing,Clothing_Product_33,2,150.4,300.8,New Jersey,4,4
ORD-00377,2024-01-21,Books,Books_Product_38,1,33.21,33.21,Texas,2,1
ORD-00378,2023-04-14,Beauty,Beauty_Product_17,2,136.15,272.3,Ohio,4,7
ORD-00379,2024-01-28,Electronics,Electronics_Product_39,2,1833.94,3667.88,Virginia,4,4
ORD-00380,2023-09-03,Books,Books_Product_25,2,45.44,90.88,Washington,3,4
ORD-00381,2023-06-25,Home & Kitchen,Home & Kitchen_Product_2,2,392.32,784.64,North Carolina,3,4
ORD-00382,2023-02-08,Toys,Toys_Product_42,3,93.93,281.79,Georgia,4,3
ORD-00383,2024-04-21,Beauty,Beauty_Product_39,3,46.38,139.14,North Carolina,3,5
ORD-00384,2024-11-12,Electronics,Electronics_Product_1,1,1930.75,1930.75,New Jersey,4,1
ORD-00385,2024-06-21,Electronics,Electronics_Product_45,1,1790.31,1790.31,Georgia,4,3
ORD-00386,2024-02-12,Clothing,Clothing_Product_48,4,199.24,796.96,Pennsylvania,4,5
ORD-00387,2024-06-08,Electronics,Electronics_Product_2,3,506.93,1520.79,Georgia,4,5
ORD-00388,2024-05-20,Electronics,Electronics_Product_14,2,1723.37,3446.74,North Carolina,4,4
ORD-00389,2023-02-05,Electronics,Electronics_Product_23,1,1263.97,1263.97,Illinois,3,2
ORD-00390,2024-11-15,Sports,Sports_Product_44,1,256.37,256.37,Florida,4,2
ORD-00391,2023-01-20,Electronics,Electronics_Product_46,1,1820.13,1820.13,Pennsylvania,4,6
ORD-00392,2023-11-17,Toys,Toys_Product_33,1,36.02,36.02,Ohio,4,2
ORD-00393,2024-05-26,Books,Books_Product_2,1,49.23,49.23,Georgia,4,11
ORD-00394,2024-02-04,Home & Kitchen,Home & Kitchen_Product_45,3,39.01,117.03,Illinois,2,7
ORD-00395,2024-10-15,Home & Kitchen,Home & Kitchen_Product_32,3,411.8,1235.4,Michigan,3,5
ORD-00396,2024-04-15,Home & Kitchen,Home & Kitchen_Product_19,1,412.33,412.33,Virginia,5,5
ORD-00397,2023-05-23,Books,Books_Product_22,1,48.31,48.31,Ohio,3,5
ORD-00398,2023-04-02,Clothing,Clothing_Product_5,3,32.7,98.1,Georgia,4,5
ORD-00399,2023-12-20,Sports,Sports_Product_12,1,57.09,57.09,Washington,5,9
ORD-00400,2024-12-27,Beauty,Beauty_Product_48,3,144.65,433.95,Massachusetts,4,5
ORD-00401,2023-02-20,Clothing,Clothing_Product_32,4,146.8,587.2,Texas,4,3
ORD-00402,2024-10-26,Books,Books_Product_24,1,33.76,33.76,Texas,4,3
ORD-00403,2024-11-28,Electronics,Electronics_Product_29,3,864.87,2594.61,Ohio,3,4
ORD-00404,2024-07-28,Beauty,Beauty_Product_14,3,78.39,235.17,Washington,4,5
ORD-00405,2023-07-09,Clothing,Clothing_Product_46,3,161.4,484.2,California,5,3
ORD-00406,2023-05-05,Beauty,Beauty_Product_19,2,90.25,180.5,New Jersey,4,5
ORD-00407,2023-05-30,Beauty,Beauty_Product_10,4,75.54,302.16,Georgia,3,4
ORD-00408,2023-11-10,Toys,Toys_Product_49,3,80.06,240.18,Ohio,4,2
ORD-00409,2024-07-23,Clothing,Clothing_Product_21,2,65.17,130.34,Texas,4,4
ORD-00410,2023-12-08,Clothing,Clothing_Product_20,4,59.06,236.24,North Carolina,4,1
ORD-00411,2023-11-01,Electronics,Electronics_Product_39,4,1344.86,5379.44,California,4,1
ORD-00412,2024-11-22,Sports,Sports_Product_7,1,77.39,77.39,Arizona,4,5
ORD-00413,2024-11-12,Beauty,Beauty_Product_48,3,51.29,153.87,Georgia,4,2
ORD-00414,2023-02-23,Toys,Toys_Product_46,2,76.13,152.26,Texas,4,4
ORD-00415,2024-03-19,Beauty,Beauty_Product_28,1,100.54,100.54,New York,3,5
ORD-00416,2024-09-04,Clothing,Clothing_Product_23,3,162.43,487.29,New York,4,7
ORD-00417,2023-09-21,Electronics,Electronics_Product_43,3,1350.58,4051.74,Michigan,4,4
ORD-00418,2023-02-22,Clothing,Clothing_Product_23,4,29.44,117.76,New Jersey,4,4
ORD-00419,2024-07-25,Sports,Sports_Product_14,3,151.97,455.91,Pennsylvania,4,4
ORD-00420,2024-09-11,Clothing,Clothing_Product_39,1,189.78,189.78,Arizona,5,9
ORD-00421,2023-01-05,Home & Kitchen,Home & Kitchen_Product_19,3,30.75,92.25,Pennsylvania,4,6
ORD-00422,2023-04-13,Home & Kitchen,Home & Kitchen_Product_4,4,161.07,644.28,Virginia,3,2
ORD-00423,2023-07-15,Home & Kitchen,Home & Kitchen_Product_18,1,114.29,114.29,California,5,6
ORD-00424,2023-12-16,Home & Kitchen,Home & Kitchen_Product_22,1,41.44,41.44,Arizona,4,7
ORD-00425,2023-02-16,Home & Kitchen,Home & Kitchen_Product_29,4,292.26,1169.04,California,5,3
ORD-00426,2024-10-17,Home & Kitchen,Home & Kitchen_Product_6,2,485.51,971.02,New Jersey,3,6
ORD-00427,2023-09-26,Electronics,Electronics_Product_42,1,246.84,246.84,New York,4,6
ORD-00428,2024-01-05,Sports,Sports_Product_24,2,92.4,184.8,Georgia,3,1
ORD-00429,2024-09-27,Home & Kitchen,Home & Kitchen_Product_8,1,350.87,350.87,Ohio,4,3
ORD-00430,2023-04-16,Home & Kitchen,Home & Kitchen_Product_28,2,88.43,176.86,Ohio,4,6
ORD-00431,2024-10-31,Clothing,Clothing_Product_25,4,18.97,75.88,Ohio,4,3
ORD-00432,2024-10-20,Home & Kitchen,Home & Kitchen_Product_20,1,283.74,283.74,New York,3,2
ORD-00433,2024-10-18,Books,Books_Product_7,3,23.88,71.64,Arizona,5,2
ORD-00434,2023-04-30,Electronics,Electronics_Product_48,3,1493.99,4481.97,Washington,4,7
ORD-00435,2024-08-26,Sports,Sports_Product_15,4,45.6,182.4,New Jersey,5,5
ORD-00436,2023-02-27,Electronics,Electronics_Product_22,3,807.83,2423.49,New York,4,7
ORD-00437,2023-12-12,Electronics,Electronics_Product_43,2,1692.95,3385.9,New Jersey,4,5
ORD-00438,2024-04-18,Clothing,Clothing_Product_29,1,188.77,188.77,California,5,7
ORD-00439,2023-04-27,Beauty,Beauty_Product_47,4,99.65,398.6,Pennsylvania,3,2
ORD-00440,2023-05-07,Electronics,Electronics_Product_33,4,1617.53,6470.12,Arizona,3,5
ORD-00441,2024-01-28,Home & Kitchen,Home & Kitchen_Product_9,1,64.71,64.71,Georgia,3,5
ORD-00442,2024-10-02,Sports,Sports_Product_25,2,286.48,572.96,New York,4,4
ORD-00443,2023-02-27,Clothing,Clothing_Product_48,3,143.41,430.23,Georgia,4,4
ORD-00444,2024-09-25,Electronics,Electronics_Product_27,3,1566.92,4700.76,Virginia,3,1
ORD-00445,2024-05-27,Clothing,Clothing_Product_29,4,124.21,496.84,North Carolina,5,4
ORD-00446,2023-04-06,Clothing,Clothing_Product_10,1,147.47,147.47,Pennsylvania,5,6
ORD-00447,2024-09-29,Books,Books_Product_8,1,21.2,21.2,Michigan,4,3
ORD-00448,2023-04-28,Books,Books_Product_49,1,23.39,23.39,North Carolina,3,4
ORD-00449,2024-07-13,Books,Books_Product_40,2,17.03,34.06,California,3,4
ORD-00450,2024-08-23,Electronics,Electronics_Product_31,4,1805.61,7222.44,Pennsylvania,3,5
ORD-00451,2024-05-02,Beauty,Beauty_Product_33,4,124.66,498.64,Michigan,4,7
ORD-00452,2023-08-25,Books,Books_Product_26,3,12.89,38.67,Georgia,4,7
ORD-00453,2023-09-29,Toys,Toys_Product_24,2,95.05,190.1,Virginia,3,5
ORD-00454,2023-07-08,Electronics,Electronics_Product_15,1,1277.38,1277.38,Massachusetts,4,3
ORD-00455,2024-12-04,Home & Kitchen,Home & Kitchen_Product_8,1,417.65,417.65,Arizona,3,7
ORD-00456,2024-03-22,Electronics,Electronics_Product_43,1,1450.3,1450.3,Pennsylvania,4,5
ORD-00457,2024-08-03,Books,Books_Product_7,4,36.06,144.24,Pennsylvania,4,5
ORD-00458,2023-09-04,Home & Kitchen,Home & Kitchen_Product_8,2,375.18,750.36,California,4,1
ORD-00459,2023-03-17,Sports,Sports_Product_23,1,214.15,214.15,Virginia,2,4
ORD-00460,2023-06-03,Beauty,Beauty_Product_16,1,84.57,84.57,California,4,7
ORD-00461,2024-10-17,Books,Books_Product_41,4,19.81,79.24,Florida,4,1
ORD-00462,2024-03-10,Electronics,Electronics_Product_39,4,450.18,1800.72,Michigan,4,4
ORD-00463,2023-03-27,Beauty,Beauty_Product_44,4,137.74,550.96,New Jersey,4,8
ORD-00464,2024-11-27,Electronics,Electronics_Product_18,2,561.43,1122.86,Georgia,3,4
ORD-00465,2023-10-12,Sports,Sports_Product_12,2,185.43,370.86,Illinois,4,5
ORD-00466,2023-08-08,Sports,Sports_Product_29,3,206.44,619.32,Pennsylvania,4,4
ORD-00467,2023-03-10,Clothing,Clothing_Product_37,4,57.96,231.84,Texas,3,6
ORD-00468,2023-02-16,Toys,Toys_Product_34,2,53.58,107.16,Texas,4,3
ORD-00469,2023-04-04,Toys,Toys_Product_25,1,12.96,12.96,Washington,5,4
ORD-00470,2024-03-28,Clothing,Clothing_Product_45,2,140.19,280.38,Virginia,5,4
ORD-00471,2023-07-23,Clothing,Clothing_Product_10,2,187.47,374.94,New Jersey,4,7
ORD-00472,2023-08-06,Books,Books_Product_17,3,29.62,88.86,Georgia,5,6
ORD-00473,2024-04-18,Home & Kitchen,Home & Kitchen_Product_19,4,76.53,306.12,Massachusetts,3,10
ORD-00474,2024-03-07,Electronics,Electronics_Product_49,4,573.58,2294.32,California,5,4
ORD-00475,2023-12-07,Books,Books_Product_21,2,36.77,73.54,Illinois,3,2
ORD-00476,2024-07-04,Beauty,Beauty_Product_30,3,8.75,26.25,Ohio,4,3
ORD-00477,2024-09-03,Electronics,Electronics_Product_4,2,1690.16,3380.32,Florida,4,4
ORD-00478,2023-10-16,Home & Kitchen,Home & Kitchen_Product_16,1,429.44,429.44,California,4,5
ORD-00479,2023-09-11,Beauty,Beauty_Product_31,3,18.18,54.54,Texas,4,6
ORD-00480,2023-12-23,Electronics,Electronics_Product_2,1,353.6,353.6,Washington,3,3
ORD-00481,2023-01-23,Electronics,Electronics_Product_7,1,1820.11,1820.11,Pennsylvania,5,6
ORD-00482,2024-06-05,Clothing,Clothing_Product_29,1,115.38,115.38,New Jersey,4,2
ORD-00483,2023-04-10,Home & Kitchen,Home & Kitchen_Product_28,3,317.35,952.05,Arizona,4,5
ORD-00484,2023-06-29,Home & Kitchen,Home & Kitchen_Product_10,1,352.74,352.74,Virginia,3,6
ORD-00485,2023-08-11,Sports,Sports_Product_18,1,166.11,166.11,North Carolina,4,5
ORD-00486,2024-10-20,Books,Books_Product_25,3,29.93,89.79,Texas,4,6
ORD-00487,2024-03-17,Home & Kitchen,Home & Kitchen_Product_37,1,107.12,107.12,Ohio,4,5
ORD-00488,2024-08-30,Clothing,Clothing_Product_17,3,114.46,343.38,Illinois,3,4
ORD-00489,2023-11-21,Toys,Toys_Product_24,2,92.8,185.6,New York,3,2
ORD-00490,2024-05-30,Beauty,Beauty_Product_22,1,137.33,137.33,Arizona,4,7
ORD-00491,2023-01-16,Clothing,Clothing_Product_14,1,19.34,19.34,Georgia,4,3
ORD-00492,2023-12-02,Books,Books_Product_14,3,43.45,130.35,Virginia,3,6
ORD-00493,2023-09-15,Clothing,Clothing_Product_23,1,181.36,181.36,Florida,5,1
ORD-00494,2024-05-11,Electronics,Electronics_Product_43,1,1070.41,1070.41,Ohio,4,5
ORD-00495,2023-06-09,Beauty,Beauty_Product_22,2,92.79,185.58,North Carolina,4,4
ORD-00496,2024-04-19,Electronics,Electronics_Product_38,1,874.27,874.27,Washington,3,3
ORD-00497,2024-10-25,Books,Books_Product_12,3,29.34,88.02,Pennsylvania,3,5
ORD-00498,2024-11-20,Books,Books_Product_31,2,38.45,76.9,California,5,4
ORD-00499,2024-11-05,Toys,Toys_Product_41,1,67.54,67.54,Michigan,4,4
ORD-00500,2024-01-15,Clothing,Clothing_Product_11,2,53.08,106.16,Massachusetts,5,6
ORD-00501,2024-06-28,Clothing,Clothing_Product_7,4,180.29,721.16,Massachusetts,4,5
ORD-00502,2024-11-21,Beauty,Beauty_Product_43,4,64.27,257.08,Michigan,5,1
ORD-00503,2024-03-02,Electronics,Electronics_Product_1,2,313.21,626.42,New York,4,1
ORD-00504,2024-09-04,Clothing,Clothing_Product_12,4,161.23,644.92,Pennsylvania,3,4
ORD-00505,2023-09-25,Clothing,Clothing_Product_5,1,34.76,34.76,New Jersey,5,3
ORD-00506,2024-07-30,Electronics,Electronics_Product_26,3,1164.1,3492.3,Texas,4,9
ORD-00507,2024-02-21,Home & Kitchen,Home & Kitchen_Product_39,2,439.74,879.48,Michigan,5,8
ORD-00508,2023-06-17,Clothing,Clothing_Product_12,3,49.48,148.44,Massachusetts,4,6
ORD-00509,2023-02-12,Clothing,Clothing_Product_42,4,116.76,467.04,Texas,4,7
ORD-00510,2024-07-09,Clothing,Clothing_Product_34,4,151.63,606.52,Arizona,3,3
ORD-00511,2023-10-12,Sports,Sports_Product_45,1,94.81,94.81,Florida,3,3
ORD-00512,2024-02-01,Home & Kitchen,Home & Kitchen_Product_9,4,358.82,1435.28,Pennsylvania,4,5
ORD-00513,2023-01-12,Electronics,Electronics_Product_37,2,525.1,1050.2,Ohio,5,3
ORD-00514,2024-08-29,Beauty,Beauty_Product_8,1,10.1,10.1,Washington,5,5
ORD-00515,2023-10-29,Home & Kitchen,Home & Kitchen_Product_10,2,406.52,813.04,Georgia,3,4
ORD-00516,2023-09-10,Electronics,Electronics_Product_10,1,1148.17,1148.17,California,5,5
ORD-00517,2024-05-13,Beauty,Beauty_Product_41,1,15.74,15.74,Ohio,4,1
ORD-00518,2023-02-04,Electronics,Electronics_Product_34,3,1927.64,5782.92,Massachusetts,3,4
ORD-00519,2024-12-27,Home & Kitchen,Home & Kitchen_Product_31,1,151.02,151.02,Texas,4,4
ORD-00520,2023-03-31,Sports,Sports_Product_8,1,176.74,176.74,Michigan,5,5
ORD-00521,2024-08-27,Clothing,Clothing_Product_16,1,175.3,175.3,New York,3,5
ORD-00522,2024-08-24,Clothing,Clothing_Product_39,2,12.85,25.7,Texas,4,1
ORD-00523,2024-02-22,Clothing,Clothing_Product_10,1,105.6,105.6,Ohio,5,3
ORD-00524,2023-04-25,Toys,Toys_Product_10,4,87.57,350.28,Pennsylvania,2,7
ORD-00525,2024-09-08,Electronics,Electronics_Product_31,1,667.98,667.98,Ohio,2,4
ORD-00526,2023-07-15,Clothing,Clothing_Product_28,3,38.13,114.39,Michigan,4,3
ORD-00527,2024-05-15,Clothing,Clothing_Product_10,1,92.32,92.32,Georgia,4,6
ORD-00528,2024-09-17,Clothing,Clothing_Product_2,3,44.13,132.39,Illinois,5,6
ORD-00529,2024-05-07,Electronics,Electronics_Product_23,4,1868.38,7473.52,Virginia,4,6
ORD-00530,2023-03-16,Home & Kitchen,Home & Kitchen_Product_30,3,388.56,1165.68,Texas,3,6
ORD-00531,2024-02-17,Home & Kitchen,Home & Kitchen_Product_13,4,342.91,1371.64,Massachusetts,4,4
ORD-00532,2024-01-11,Home & Kitchen,Home & Kitchen_Product_38,4,468.55,1874.2,New Jersey,3,1
ORD-00533,2024-02-24,Books,Books_Product_6,3,48.56,145.68,Arizona,3,1
ORD-00534,2024-12-29,Beauty,Beauty_Product_49,3,140.07,420.21,Pennsylvania,4,5
ORD-00535,2023-10-04,Clothing,Clothing_Product_25,3,149.74,449.22,New York,3,3
ORD-00536,2024-11-06,Sports,Sports_Product_2,2,169.06,338.12,Texas,3,1
ORD-00537,2024-01-29,Home & Kitchen,Home & Kitchen_Product_32,4,143.03,572.12,Pennsylvania,5,3
ORD-00538,2024-04-01,Clothing,Clothing_Product_40,3,92.59,277.77,Michigan,3,3
ORD-00539,2023-07-11,Clothing,Clothing_Product_10,1,11.86,11.86,Massachusetts,4,3
ORD-00540,2024-11-19,Toys,Toys_Product_11,2,19.57,39.14,Washington,4,7
ORD-00541,2023-04-09,Home & Kitchen,Home & Kitchen_Product_31,1,466.05,466.05,Michigan,4,1
ORD-00542,2024-07-01,Electronics,Electronics_Product_19,2,674.12,1348.24,Georgia,3,4
ORD-00543,2023-04-06,Electronics,Electronics_Product_36,3,1537.55,4612.65,California,3,7
ORD-00544,2024-10-25,Sports,Sports_Product_11,1,155.26,155.26,Florida,4,4
ORD-00545,2024-10-24,Electronics,Electronics_Product_44,3,790.22,2370.66,Georgia,4,7
ORD-00546,2023-07-09,Electronics,Electronics_Product_13,2,1872.1,3744.2,Washington,5,7
ORD-00547,2023-02-06,Clothing,Clothing_Product_42,4,63.54,254.16,Washington,4,5
ORD-00548,2024-01-04,Home & Kitchen,Home & Kitchen_Product_28,2,77.45,154.9,Illinois,4,6
ORD-00549,2024-11-25,Clothing,Clothing_Product_48,2,68.91,137.82,Florida,4,5
ORD-00550,2024-06-08,Electronics,Electronics_Product_47,1,1538.43,1538.43,Texas,4,3
ORD-00551,2023-10-06,Electronics,Electronics_Product_49,3,921.21,2763.63,Massachusetts,4,1
ORD-00552,2023-08-05,Clothing,Clothing_Product_15,1,110.95,110.95,Texas,4,4
ORD-00553,2023-09-30,Clothing,Clothing_Product_42,2,141.35,282.7,Arizona,3,4
ORD-00554,2023-03-03,Home & Kitchen,Home & Kitchen_Product_31,2,215.47,430.94,Arizona,2,8
ORD-00555,2024-08-18,Beauty,Beauty_Product_33,2,24.21,48.42,Georgia,4,9
ORD-00556,2024-12-29,Clothing,Clothing_Product_25,1,170.08,170.08,Georgia,3,1
ORD-00557,2023-12-08,Electronics,Electronics_Product_3,4,1716.51,6866.04,Pennsylvania,3,7
ORD-00558,2024-02-01,Electronics,Electronics_Product_49,4,1180.49,4721.96,Ohio,4,5
ORD-00559,2024-11-29,Books,Books_Product_19,3,34.76,104.28,North Carolina,3,2
